Date	Grid	Trapline	Species	Fate	Age	Sex	TagLeft	TagRight	Orange Mites (Y/N)	Weight	ReproCond	Year		
2016-07-20	Falls	1	1	Recap	A	1	50595	50594	0	21.5	SCR	1		
2016-08-02	Falls	1	1	Recap	A	1	50595	50594	1	21	SCR	1		
2016-08-03	Falls	1	1	Recap	A	1	50595	50594	1	19.5	SCR	1		
2016-08-04	Falls	1	1	Recap	SA	1	50595	50594	1	19	SCR	1		
2016-08-05	Falls	1	1	Recap	SA	1	50595	50594	1	19	SCR	1		
2016-08-06	Falls	1	1	Recap	A	1	50595	50594	1	22	SCR	1		
2016-08-07	Falls	1	1	Recap	A	1	50595	50594	1	20	SCR	1		
2016-07-19	Falls	1	1	Recap	A	1	50602	50601	0	22	SCR	1		
2016-07-20	Falls	1	1	Recap	A	1	50602	50601	0	22	SCR	1		
2016-07-21	Falls	1	1	Recap	A	1	50602	50601	0	22	SCR	1		
2016-08-02	Falls	1	1	Recap	A	1	50602	50601	1	21	SCR	1		
2016-07-12	Falls	7	1	Recap	J	2	50610	50609	0	13	NR	1		
2016-07-13	Falls	7	1	Recap	J	2	50610	50609	0	12.5	NR	1		
2016-07-14	Falls	7	1	Recap	J	2	50610	50609	0	13	NR	1		
2016-07-23	Falls	7	1	Recap	SA	2	50610	50609	0	14.5	NR	1		
2016-07-24	Falls	7	1	Recap	J	2	50610	50609	0	13.5	NR	1		
2016-07-25	Falls	7	1	Recap	J	2	50610	50609	0	13.5	NR	1		
2016-08-09	Falls	7	1	Recap	J	2	50610	50609	1	15	NR	1		
2016-08-10	Falls	7	1	Recap	J	2	50610	50609	1	15	NR	1		
2016-08-11	Falls	7	1	Recap	J	2	50610	50609	1	15	NR	1		
2016-07-13	Falls	7	1	Recap	J	2	50612	50611	0	12	NR	1		
2016-07-14	Falls	7	1	Recap	J	2	50612	50611	0	11.5	NR	1		
2016-07-24	Falls	7	1	Recap	SA	2	50612	50611	0	12.5	NR	1		
2016-08-10	Falls	7	1	Recap	SA	2	50612	50611	1	14.5	NR	1		
2016-07-12	Falls	8	1	Recap	SA	2	50614	50613	0	23	Preg	1		
2016-07-13	Falls	8	1	Recap	SA	2	50614	50613	0	20.5	Preg	1		
2016-07-14	Falls	8	1	Recap	A	2	50614	50613	0	23	Preg/Lac	1		
2016-07-23	Falls	8	1	Recap	SA	2	50614	50613	0	21	PREG	1		
2016-07-25	Falls	8	1	Recap	SA	2	50614	50613	0	20	LAC	1		
2016-07-12	Falls	9	1	Recap	A	2	50617	50616	0		Preg/Lac	1		
2016-07-13	Falls	9	1	Recap	A	2	50617	50516	0	16	Preg/Lac	1		
2016-07-14	Falls	9	1	Recap	A	2	50617	50616	0	18.5	Preg/Lac	1		
2016-07-23	Falls	9	1	Recap	A	2	50617	50616	0	20.5	NR	1		
2016-07-24	Falls	9	1	Recap	A	2	50617	50616	0	19	NR	1		
2016-07-19	Falls	2	1	Recap	A	2	50627	50628	1	20.5	Perf/Lac	1		
2016-07-19	Falls	2	1	Recap	A	2	50633	50634	1	22	Preg/Lac	1		
2016-07-21	Falls	2	1	Recap	SA	2	50633	50634	1	19.5	Perf/Lac	1		
2016-08-02	Falls	2	1	Recap	SA	2	50633	50634	1	21	PREG/LAC	1		
2016-08-04	Falls	2	1	Recap	SA	2	50633	50634	1	19	LAC	1		
2016-08-16	Falls	2	1	Recap	A	2	50633	50634	1	20	Lac	1		
2016-08-17	Falls	2	1	Recap	A	2	50633	50634	1	21	NR	1		
2016-08-18	Falls	2	1	Recap	SA	2	50633	50634	1	19	NR	1		
2016-08-03	Falls	2	1	Recap	SA	2	50634	50633	0	21.5	LAC/PREG	1		
2016-07-19	Falls	3	1	Recap	J	1	50650	50649	1	15	NSCR	1		
2016-07-21	Falls	2	1	Recap	J	1	50665	50664	0	15	NSCR	1		
2016-08-02	Falls	2	1	Recap	SA	1	50665	50664	0	17	NSCR	1		
2016-08-03	Falls	2	1	Recap	SA	1	50665	50664	0	16.5	NSCR	1		
2016-08-04	Falls	2	1	Recap	SA	1	50665	50664	0	16.5	NSCR	1		
2016-08-16	Falls	2	1	Recap	SA	1	50665	50664	1	17	NSCR	1		
2016-07-19	Falls	2	1	Recap	A	2	50668	50667	1	24	Preg/Lac	1		
2016-07-12	Falls	8	1	Recap	A	1	50677	50676	0	23	SCR	1		
2016-07-13	Falls	8	1	Recap	A	1	50677	50676	0	18	SCR	1		
2016-07-14	Falls	8	1	Recap	A	1	50677	50676	0	19	SCR	1		
2016-07-23	Falls	8	1	Recap	A	1	50677	50676	1	24	SCR	1		
2016-07-25	Falls	8	1	Recap	A	1	50677	50676	1	22	SCR	1		
2016-07-12	Falls	7	1	Recap	J	2	50690	50689	1	13	NR	1		
2016-07-14	Falls	7	1	Recap	J	2	50690	50689	1	13	NR	1		
2016-07-23	Falls	7	1	Recap	SA	2	50690	50689	0	14	NR	1		
2016-07-24	Falls	7	1	Recap	SA	2	50690	50689	0	14	NR	1		
2016-08-10	Falls	7	1	Recap	J	2	50690	50689	1	13	NR	1		
2016-08-22	Falls	7	1	Recap	SA	2	50690	50689	1	14.5	NR	1		
2016-07-13	Falls	7	1	Recap	J	1	50692	50691	0	14	NSCR	1		
2016-07-14	Falls	7	1	Recap	J	1	50692	50691	0	14.5	NSCR	1		
2016-07-23	Falls	7	1	Recap	SA	1	50692	50691	0	13.5	NSCR	1		
2016-07-13	Falls	8	1	Recap	A	1	50697	50696	0	20.5	SCR	1		
2016-07-14	Falls	8	1	Recap	A	1	50697	50696	0	20	SCR	1		
2016-07-25	Falls	8	1	Recap	SA	1	50697	50696	0	18.5	SCR	1		
2016-07-12	Falls	7	1	Recap	J	2	50700	50769	0	12.5	NR	1		
2016-07-13	Falls	7	1	Recap	J	2	50700	50699	0	11.5	NR	1		
2016-07-14	Falls	7	1	Recap	J	2	50700	50699	0	13	NR	1		
2016-07-23	Falls	7	1	Recap	SA	2	50700	50699	0	13	SCR	1		
2016-07-24	Falls	7	1	Recap	SA	2	50700	50699	0	14	NR	1		
2016-08-09	Falls	7	1	Recap	J	2	50700	50699	1	15.5	NR	1		
2016-08-10	Falls	7	1	Recap	J	2	50700	50699	1	14	NR	1		
2016-08-11	Falls	7	1	Recap	J	2	50700	50699	1	14	NR	1		
2016-07-19	Falls	1	1	New Tag	SA	2	50709	50708	0	16.5	NR	1		
2016-07-20	Falls	1	1	Recap	SA	2	50709	50708	0	17	NR	1		
2016-07-21	Falls	1	1	Recap	SA	2	50709	50708	0	18.5	NR	1		
2016-08-02	Falls	1	1	Recap	SA	2	50709	50708	0	17	Perf/Lac	1		
2016-08-03	Falls	1	1	Recap	SA	2	50709	50708	0	16.5	Perf/Lac	1		
2016-08-04	Falls	1	1	Recap	SA	2	50709	50708	0	16	Perf	1		
2016-08-05	Falls	1	1	Recap	SA	2	50709	50708	0	21	Perf	1		
2016-07-19	Falls	1	1	New Tag	SA	2	50712	50711	0	18	NR	1		
2016-07-20	Falls	1	1	Recap	SA	2	50712	50711	0	17	NR	1		
2016-07-19	Falls	1	1	New Tag	SA	1	50716	50715	0	18	NSCR	1		
2016-07-20	Falls	1	1	Recap	SA	1	50716	50715	0	17.5	NSCR	1		
2016-07-21	Falls	1	1	Recap	SA	1	50716	50715	0	16.5	NSCR	1		
2016-08-02	Falls	1	1	Recap	A	1	50716	50715	0	20.5	SCR	1		
2016-08-05	Falls	1	1	Recap	A	1	50716	50715	0	19	SCR	1		
2016-08-06	Falls	1	1	Recap	A	1	50716	50715	0	17.5	SCR	1		
2016-07-20	Falls	1	1	New Tag	SA	1	50719	50718	0	17	NSCR	1		
2016-07-20	Falls	1	1	New Tag	J	2	50721	50720	0	12.5	NR	1		
2016-07-21	Falls	1	1	Recap	J	2	50721	50720	0	11.5	NR	1		
2016-08-02	Falls	1	1	Recap	SA	2	50721	50720	0	15.5	NR	1		
2016-08-04	Falls	1	1	Recap	J	2	50721	50720	0	13.5	NR	1		
2016-08-06	Falls	1	1	Recap	J	2	50721	50720	0	12	NR	1		
2016-08-07	Falls	1	1	Recap	J	2	50721	50720	0	15.5	NR	1		
2016-07-12	Falls	5	1	New Tag	SA	2	50729	50728	0	19	PREG	1		
2016-07-13	Falls	5	1	Recap	SA	2	50729	50728	0	18.5	NR	1		
2016-07-14	Falls	5	1	Recap	SA	2	50729	50728	0	17.5	NR	1		
2016-07-14	Falls	5	1	New Tag	SA	2	50742	50741	0	16	NR	1		
2016-07-23	Falls	5	1	Recap	J	1	50742	50741	1	13.5	NSCR	1		
2016-07-24	Falls	5	1	Recap	J	1	50742	50741	1	25	NSCR	1		
2016-07-25	Falls	5	1	Recap	J	2	50742	50741	1	14.5	NR	1		
2016-08-10	Falls	5	1	Recap	SA	2	50742	50741	0	16.5	NR	1		
2016-08-11	Falls	5	1	Recap	SA	2	50742	50741	0	15	NR	1		
2016-07-14	Falls	5	1	New Tag	A	1	50744	50743	0	19	SCR	1		
2016-07-25	Falls	5	1	Recap	A	1	50744	50743	0	20	SCR	1		
2016-08-11	Falls	5	1	Recap	SA	1	50744	50743	0	17.5	SCR	1		
2016-08-23	Falls	5	1	Recap	A	1	50744	50743	1	19	NSCR	1		
2016-08-24	Falls	5	1	Recap	A	1	50744	50743	1	20	NSCR	1		
2016-07-14	Falls	3	1	New Tag	A	1	50746	50745	0	18.5	SCR	1		
2016-07-25	Falls	3	1	Recap	SA	1	50746	50745	0	16.5	NSCR	1		
2016-07-14	Falls	3	1	New Tag	A	1	50749	50748	0	20	SCR	1		
2016-07-14	Falls	7	1	New Tag	A	2	50758	50757	1	21	Preg/Lac	1		
2016-07-25	Falls	7	1	Recap	A	2	50758	50757	0	21	NR	1		
2016-08-09	Falls	7	1	Recap	J	2	50758	50757	1	15	NR	1		
2016-08-10	Falls	7	1	Recap	A	2	50758	50757	1	19	NR	1		
2016-08-11	Falls	7	1	Recap	SA	2	50758	50757	1	18	NR	1		
2016-08-22	Falls	7	1	Recap	A	2	50758	50757	1	20.5	NR	1		
2016-08-23	Falls	7	1	Recap	A	1	50758	50757	1	19	NSCR	1		
2016-08-24	Falls	7	1	Recap	A	2	50758	50757	1	20	NR	1		
2016-08-23	Falls	7	1	Recap	SA	1	50760	50761	1	16.5	NSCR	1		
2016-07-14	Falls	7	1	New Tag	A	1	50761	50760	0		NSCR	1		
2016-07-24	Falls	7	1	Recap	SA	1	50761	50760	1	17	NSCR	1		
2016-07-25	Falls	7	1	Recap	SA	1	50761	50760	1	17.5	NSCR	1		
2016-08-09	Falls	7	1	Recap	SA	1	50761	50760	1	17	NSCR	1		
2016-08-10	Falls	7	1	Recap	SA	1	50761	50760	1	16	NSCR	1		
2016-08-11	Falls	7	1	Recap	J	1	50761	50760	1	15	NSCR	1		
2016-08-22	Falls	7	1	Recap	SA	1	50761	50760	1	18	NSCR	1		
2016-07-13	Falls	9	1	New Tag	A	1	50766	50765	0	17	SCR	1		
2016-07-14	Falls	9	1	Recap	SA	1	50766	50765	0	18	SCR	1		
2016-07-23	Falls	9	1	Recap	SA	1	50766	50675	0	18	SCR	1		
2016-07-24	Falls	9	1	Recap	SA	1	50766	50765	0	18	SCR	1		
2016-07-25	Falls	9	1	Recap	SA	1	50766	50765	0	16.5	SCR	1		
2016-07-13	Falls	9	1	New Tag	A	1	50769	50768	0	20.5	SCR	1		
2016-07-24	Falls	9	1	Recap	A	1	50769	50768	0	20.5	NSCR	1		
2016-07-13	Falls	8	1	New Tag	A	1	50773	50772	0	19.5	SCR	1		
2016-07-14	Falls	8	1	Recap	A	1	50773	50772	1	20	SCR	1		
2016-07-13	Falls	8	1	New Tag	SA	2	50775	50774	0	16.5	Perf	1		
2016-07-20	Falls	2	1	New Tag	J	2	50778	50777	1	15	NR	1		
2016-07-21	Falls	2	1	Recap	J	2	50778	50777	1	14	NR	1		
2016-08-02	Falls	2	1	Recap	SA	2	50778	50777	1	16	PREG	1		
2016-08-03	Falls	2	1	Recap	SA	2	50778	50777	1	15	NR	1		
2016-08-04	Falls	2	1	Recap	SA	2	50778	50777	1	14	NR	1		
2016-07-21	Falls	2	1	New Tag	A	2	50780	50779	1	22	Preg/Lac	1		
2016-08-02	Falls	2	1	Recap	SA	2	50780	50779	1	18.5	NR	1		
2016-08-03	Falls	2	1	Recap	SA	2	50780	50779	1	20	NR	1		
2016-08-04	Falls	2	1	Recap	SA	2	50780	50779	1	18.5	NR	1		
2016-08-16	Falls	2	1	Recap	SA	2	50780	50779	1	17	Lac	1		
2016-08-17	Falls	2	1	Recap	SA	2	50780	50779	1	17.5	NR	1		
2016-08-18	Falls	2	1	Recap	SA	2	50780	50779	1	16.5	Lac	1		
2016-07-19	Falls	3	1	New Tag	A	2	50784	50783	0	21.5	Preg/Lac	1		
2016-07-19	Falls	2	1	New Tag	J	1	50786	50785	1	11.5	NSCR	1		
2016-07-21	Falls	2	1	Recap	J	1	50786	50785	1	12.5	NSCR	1		
2016-08-03	Falls	2	1	Recap	J	2	50786	50785	1	14.5	NR	1		
2016-08-04	Falls	2	1	Recap	SA	1	50786	50785	1	14.5	NSCR	1		
2016-08-16	Falls	2	1	Recap	SA	1	50786	50785	1		NSCR	1		
2016-07-19	Falls	2	1	New Tag	SA	1	50788	50787	1	18.5	NSCR	1		
2016-07-20	Falls	2	1	Recap	SA	1	50788	50787	1	15.5	NSCR	1		
2016-07-19	Falls	2	1	New Tag	J	2	50790	50789	0	13.5	NR	1		
2016-07-19	Falls	2	1	New Tag	A	1	50792	50791	0	26	SCR	1		
2016-07-14	Falls	9	1	New Tag	J	2	50797	50796	0	14	NR	1		
2016-07-14	Falls	9	1	New Tag	SA	1	50799	50798	0	16	SCR	1		
2016-07-24	Falls	9	1	Recap	SA	1	50799	50798	1	15	NSCR	1		
2016-07-25	Falls	9	1	Recap	A	1	50799	50798	1	14	SCR	1		
2016-07-20	Falls	1	1	New Tag	SA	2	50804	50803	0	22.5	PREG	1		
2016-07-21	Falls	1	1	Recap	SA	2	50804	50803	0	23.5	PREG	1		
2016-08-05	Falls	1	1	Recap	A	2	50804	50803	1	22	Preg/Lac	1		
2016-08-06	Falls	1	1	Recap	SA	2	50804	50803	1	18	Lac	1		
2016-08-07	Falls	1	1	Recap	SA	2	50804	50803	1	19.5	NR	1		
2016-07-21	Falls	1	1	New Tag	J 	1	50809	50808	0	14	NSCR	1		
2016-08-02	Falls	1	1	Recap	J	1	50809	50808	0	15	NSCR	1		
2016-07-21	Falls	1	1	New Tag	SA	2	50811	50810	0	21	Preg/Lac	1		
2016-07-21	Falls	1	1	Recap	SA	1	50811	50810	0	14.5	NSCR	1		
2016-08-02	Falls	1	1	Recap	A	2	50811	50810	0	21	Preg/Lac	1		
2016-07-21	Falls	1	1	New Tag	J	1	50813	50812	0	9	NSCR	1		
2016-08-02	Falls	1	1	Recap	J	1	50813	50812	0	13.5	NSCR	1		
2016-07-21	Falls	1	1	New Tag	SA	1	50815	50814	0	17.5	SCR	1		
2016-08-07	Falls	1	1	Recap	SA	1	50815	50814	1	17	SCR	1		
2016-07-21	Falls	1	1	New Tag	A	1	50821	50820	0	19	NSCR	1		
2016-07-21	Falls	1	1	New Tag	J	1	50823	50822	0	9.5	NSCR	1		
2016-07-21	Falls	1	1	New Tag	J	1	50825	50824	0	14.5	SCR	1		
2016-08-03	Falls	1	1	Recap	SA	1	50825	50824	1	16	SCR	1		
2016-08-04	Falls	1	1	Recap	SA	1	50825	50824	1	15.5	NSCR	1		
2016-08-05	Falls	1	1	Recap	SA	1	50825	50824	1	16	SCR	1		
2016-08-06	Falls	1	1	Recap	SA	1	50825	50824	1	16.5	SCR	1		
2016-07-21	Falls	3	1	New Tag	J	1	50829	50828	1	13.5	NSCR	1		
2016-08-02	Falls	3	1	Recap	SA	1	50829	50828	1	18	NSCR	1		
2016-08-03	Falls	4	1	Recap	SA	1	50829	50828	1	18	NSCR	1		
2016-08-04	Falls	3	1	Recap	J	1	50829	50828	1	15.5	NSCR	1		
2016-08-16	Falls	3	1	Recap	SA	1	50829	50828	1	18	NSCR	1		
2016-07-21	Falls	2	1	New Tag	A	1	50833		1	20	SCR	1		
2016-08-03	Falls	2	1	Retag	SA	1	50833	50945	1	15.5	NSCR	1		
2016-08-04	Falls	2	1	Recap	SA	1	50833	50945	1	15	NSCR	1		
2016-07-21	Falls	2	1	New Tag	J	1	50834		0	13.5	NSCR	1		
2016-08-04	Falls	2	1	Retag	SA	2	50834	04105	0	16	NR	1		
2016-08-02	Falls	2	1	Retag	SA	2	50836	50935	0	15.5	NR	1		
2016-08-03	Falls	2	1	Recap	SA	2	50836	50935	0	15	NR	1		
2016-08-04	Falls	2	1	Recap	A	2	50836	50935	0	16	NR	1		
2016-08-16	Falls	2	1	Recap	SA	2	50836	50935	1	16	NR	1		
2016-08-18	Falls	2	1	Recap	SA	2	50836	50935	1	15.5	NR	1		
2016-07-21	Falls	2	1	New Tag	SA	1	50840		0	18	SCR	1		
2016-08-02	Falls	2	1	Retag	SA	1	50840	50933	0	18	SCR	1		
2016-08-03	Falls	2	1	Recap	SA	1	50840	50933	0	19.5	SCR	1		
2016-08-04	Falls	2	1	Recap	SA	1	50840	50933	0	18.5	SCR	1		
2016-07-21	Falls	2	1	New Tag	J	2	50841		0	15	NR	1		
2016-08-02	Falls	2	1	Retag	SA	2	50841	50950	1	17	NR	1		
2016-08-03	Falls	2	1	Recap	SA	2	50841	50950	1	15.5	NR	1		
2016-08-04	Falls	2	1	Recap	SA	2	50841	50950	1	15.5	NR	1		
2016-08-16	Falls	2	1	Recap	J	2	50841	50950	1	15.5	NR	1		
2016-08-18	Falls	2	1	Recap	SA	2	50841	50950	1	17.5	NR	1		
2016-07-21	Falls	2	1	New Tag	J	2	50842		0	15	NR	1		
2016-08-03	Falls	2	1	Recap	SA	2	50842	50932	0	16.5	NR	1		
2016-08-04	Falls	2	1	Recap	J	2	50842	50932	0	13	NR	1		
2016-08-16	Falls	2	1	Recap	SA	2	50842	50932	1	16	NR	1		
2016-08-18	Falls	2	1	Recap	SA	2	50842	50932	1	16	NR	1		
2016-07-21	Falls	2	1	New Tag	J	1	50844	50843	1	12.5	NSCR	1		
2016-08-03	Falls	2	1	Recap	SA	2	50844	50843	1	15	NR	1		
2016-08-04	Falls	2	1	Recap	SA	2	50844	50843	1	15	NR	1		
2016-08-17	Falls	2	1	Recap	SA	2	50844	50843	1	17	NR	1		
2016-08-18	Falls	2	1	Recap	SA	2	50844	50843	1	17	NR	1		
2016-07-21	Falls	2	1	New Tag	J	2	50846	50845	0	11	NR	1		
2016-08-02	Falls	2	1	Recap	J	2	50846	50845	0	13.5	NR	1		
2016-08-03	Falls	2	1	Recap	SA	2	50846	50845	0	16	NR	1		
2016-08-04	Falls	2	1	Recap	J	2	50846	50845	0	12	NR	1		
2016-08-17	Falls	2	1	Recap	J	2	50846	50845	1	13	NR	1		
2016-08-18	Falls	2	1	Recap	J	2	50846	50845	1	13.5	NR	1		
2016-07-21	Falls	2	1	New Tag	SA	1	50848	50847	0	18	SCR	1		
2016-08-02	Falls	2	1	Recap	SA	1	50848	50847	1	17	SCR	1		
2016-08-03	Falls	2	1	Recap	SA	1	50848	50847	1	17.5	SCR	1		
2016-08-04	Falls	2	1	Recap	SA	1	50848	50847	1	16.5	SCR	1		
2016-08-16	Falls	2	1	Recap	A	1	50848	50847	1	15.5	SCR	1		
2016-08-17	Falls	2	1	Recap	SA	1	50848	50847	1	16	SCR	1		
2016-08-18	Falls	2	1	Recap	J	1	50848	50847	1	15.5	NSCR	1		
2016-07-21	Falls	2	1	New Tag	SA	1	50850	50849	0	16.5	SCR	1		
2016-08-02	Falls	2	1	Recap	SA	1	50850	50849	1	19	SCR	1		
2016-08-03	Falls	2	1	Recap	SA	1	50850	50849	1	18.5	SCR	1		
2016-08-04	Falls	2	1	Recap	SA	1	50850	50849	1		SCR	1		
2016-08-16	Falls	2	1	Recap	SA	1	50850	50849	1	18	SCR	1		
2016-08-17	Falls	2	1	Recap	SA	1	50850	50849	1	16	SCR	1		
2016-08-18	Falls	2	1	Recap	SA	1	50850	50849	1	17	SCR	1		
2016-07-21	Falls	1	1	New Tag	J	2	50852	50851	0	9.5	NR	1		
2016-07-21	Falls	1	1	New Tag	A	2	50854	50853	0	25	Preg/Lac	1		
2016-08-03	Falls	1	1	Recap	A	2	50854	50853	1	22.5	PREG/LAC	1		
2016-08-04	Falls	1	1	Recap	A	2	50854	50853	1	23	Preg/Lac	1		
2016-08-06	Falls	1	1	Recap	A	2	50854	50853	1	22	Preg/Lac	1		
2016-08-07	Falls	1	1	Recap	A	2	50854	50853	1	22	Perf/Lac	1		
2016-07-23	Falls	8	1	New Tag	SA	2	50860	50859	0	26	PREG/LAC	1		
2016-07-24	Falls	8	1	Recap	SA	2	50860	50859	0	26	PREG	1		
2016-07-25	Falls	8	1	Recap	A	2	50860	50859	0	26.5	PREG	1		
2016-08-09	Falls	8	1	Recap	A	2	50860	50859	1	24	Preg/Lac	1		
2016-08-10	Falls	8	1	Recap	A	2	50860	50859	1	20	Perf/Lac	1		
2016-08-11	Falls	8	1	Recap	A	2	50860	50859	1	21	Lac	1		
2016-07-23	Falls	8	1	New Tag	A	2	50862	50681	0	19.5	NR	1		
2016-07-24	Falls	8	1	Recap	A	2	50862	50861	0	20.5	NR	1		
2016-07-25	Falls	8	1	Recap	A	2	50862	50861	0	21	NR	1		
2016-07-23	Falls	8	1	New Tag	SA	1	50864	50863	0	18	SCR	1		
2016-07-24	Falls	8	1	Recap	SA	1	50864	50863	0	17	SCR	1		
2016-07-25	Falls	8	1	Recap	SA	1	50864	50863	0	16.5	NSCR	1		
2016-07-24	Falls	7	1	New Tag	A	1	50866	50865	0	21	SCR	1		
2016-08-09	Falls	7	1	Recap	A	1	50866	50865	1	23	SCR	1		
2016-08-10	Falls	7	1	Recap	A	1	50866	50865	1	20	NSCR	1		
2016-08-11	Falls	7	1	Recap	A	1	50866	50865	1	21.5	NSCR	1		
2016-07-24	Falls	8	1	New Tag	SA	2	50868	50867	0	16.5	NR	1		
2016-07-25	Falls	8	1	Recap	SA	2	50868	50867	0	15	NR	1		
2016-07-24	Falls	8	1	New Tag	SA	1	50870	50869	0	19.5	SCR	1		
2016-07-25	Falls	8	1	New Tag	J	2	50872	50871	0	12	NR	1		
2016-08-11	Falls	8	1	Recap	SA	2	50872	50871	1	16	NR	1		
2016-07-25	Falls	8	1	New Tag	J	2	50874	50873	0	12	NR	1		
2016-08-11	Falls	8	1	Recap	J	2	50874	50873	0	15	NR	1		
2016-07-25	Falls	8	1	New Tag	J	2	50875	50925	0	11	NR	1		
2016-08-11	Falls	8	1	Recap	J	2	50875	50925	1	15	NR	1		
2016-08-23	Falls	8	1	Recap	SA	2	50875	50925	1	15.5	NR	1		
2016-08-24	Falls	8	1	Recap	SA	2	50875	50925	1	16.5		1		
2016-08-02	Falls	1	1	New Tag	J	1	50891	50890	0	14	NSCR	1		
2016-08-06	Falls	1	1	Recap	J	1	50891	50890	0	13	NSCR	1		
2016-08-02	Falls	1	1	New Tag	J	2	50893	50892	0	15.5	NR	1		
2016-08-03	Falls	1	1	Recap	J	2	50893	50892	0	13	NR	1		
2016-08-06	Falls	1	1	Recap	J	2	50893	50892	0	16	NR	1		
2016-08-02	Falls	1	1	New Tag	J	2	50895	50894	1	12	NR	1		
2016-08-04	Falls	1	1	Recap	J	2	50895	50894	1	13	NR	1		
2016-08-05	Falls	1	1	Recap	J	2	50895	50894	1	11.5	NR	1		
2016-08-07	Falls	1	1	Recap	J	2	50895	50894	1	14	NR	1		
2016-08-02	Falls	1	1	New Tag	J	1	50897	50896	1	14	NSCR	1		
2016-08-04	Falls	1	1	Recap	J	1	50897	50896	1	14.5	NSCR	1		
2016-08-06	Falls	1	1	Recap	J	1	50897	50896	1	15	NSCR	1		
2016-08-07	Falls	1	1	Recap	J	1	50897	50896	1	15.5	NSCR	1		
2016-08-02	Falls	1	1	New Tag	A	1	50900	50899	1	18	SCR	1		
2016-08-03	Falls	1	1	Recap	SA	1	50900	50899	1	19	SCR	1		
2016-08-05	Falls	1	1	Recap	SA	1	50900	50899	1	19.5	SCR	1		
2016-08-07	Falls	1	1	Recap	SA	1	50900	50899	1		SCR	1		
2016-07-25	Falls	9	1	New Tag	A	1	50920	50921	0	20.5	NSCR	1		
2016-07-25	Falls	8	1	New Tag	J	2	50923	50922	0	11.5	NR	1		
2016-08-23	Falls	8	1	Recap	SA	2	50923	50922	1	18	NR	1		
2016-08-02	Falls	2	1	New Tag	SA	1	50928	50927	0	14.5	NSCR	1		
2016-08-03	Falls	2	1	Recap	SA	1	50928	50927	0	14.5	SCR	1		
2016-08-04	Falls	2	1	Recap	J	1	50928	50927	0	14.5	NSCR	1		
2016-08-16	Falls	2	1	Recap	J	1	50928	50927	1	14.5	NSCR	1		
2016-08-03	Falls	2	1	Recap	J	2	50929	50929	0	13	NR	1		
2016-08-02	Falls	2	1	New Tag	J	2	50930	50929	0	13	NR	1		
2016-08-02	Falls	2	1	New Tag	SA	1	50937	50936	0	15.5	NSCR	1		
2016-08-03	Falls	2	1	Recap	SA	1	50937	50936	0	15	NSCR	1		
2016-08-04	Falls	2	1	Recap	SA	1	50937	50936	0	16	SCR	1		
2016-08-16	Falls	2	1	Recap	SA	1	50937	50936	1	18	NSCR	1		
2016-08-17	Falls	2	1	Recap	SA	1	50937	50936	1	16	NSCR	1		
2016-08-18	Falls	2	1	Recap	SA	1	50937	50936	1	14.5	NSCR	1		
2016-08-02	Falls	3	1	New Tag	SA	1	50944	50943	1		NSCR	1		
2016-08-03	Falls	3	1	Recap	SA	1	50944	50943	1	16.5	NSCR	1		
2016-08-03	Falls	2	1	New Tag	SA	1	50949	50948	0	15	NSCR	1		
2016-08-04	Falls	2	1	Recap	SA	1	50949	50948	0	16	NSCR	1		
2016-08-02	Falls	1	1	New Tag	J	1	50952	50951	1	14.5	NSCR	1		
2016-08-05	Falls	1	1	Recap	J	1	50952	50951	1	14	NSCR	1		
2016-08-06	Falls	1	1	Recap	J	1	50952	50951	1	14	NSCR	1		
2016-08-07	Falls	1	1	Recap	J	1	50952	50951	1	14	SCR	1		
2016-08-16	Falls	1	1	Recap	SA	1	50952	50951	1	15.5	NSCR	1		
2017-07-14	Falls	1	1	Recap	A	1	50952	50951	0	21.5	SCR	2		
2017-07-15	Falls	1	1	Recap	A	1	50952	50951	0	20.5	SCR	2		
2016-08-02	Falls	1	1	New Tag	SA	2	50954	50953	0	25	Preg	1		
2016-08-03	Falls	1	1	Recap	SA	2	50954	50953	0	20	Perf/Lac	1		
2016-08-06	Falls	1	1	Recap	A	2	50954	50953	0	21	LAC	1		
2016-08-07	Falls	1	1	Recap	A	2	50954	50953	0	21	LAC	1		
2016-08-02	Falls	1	1	Recap	A	2	50956	50955	1	19	LAC	1		
2016-08-03	Falls	1	1	Recap	A	2	50956	50955	1	20	Perf/Lac	1		
2016-08-04	Falls	1	1	Recap	A	2	50956	50955	1	19	Perf/Lac	1		
2016-08-05	Falls	1	1	Recap	A	2	50956	50955	1	17.5	Perf	1		
2016-08-06	Falls	1	1	Recap	SA	2	50956	50955	1	18.5	Perf/Lac	1		
2016-08-07	Falls	1	1	Recap	A	2	50956	50955	1	18.5	NR	1		
2016-07-25	Falls	5	1	New Tag	SA	1	50962	50961	1	16	SCR	1		
2016-07-25	Falls	5	1	New Tag	J	1	50964	50963	1	12.5	NSCR	1		
2016-07-25	Falls	5	1	New Tag	J	2	50966	50965	1	15	NR	1		
2016-07-25	Falls	5	1	Recap	A	2	50968	50467	1	20	Perf/Lac	1		
2016-08-11	Falls	5	1	Recap	SA	2	50968	50467	0	17	NR	1		
2016-07-25	Falls	5	1	New Tag	J	1	50971	50970	0	15	NSCR	1		
